TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentage,PaymentType
453,2025-05-04,1112,2029,402,0.0,13.51,20,storecredit
454,2025-05-04,1035,2064,403,1.0,0,5,debit
455,2025-05-04,1187,2073,403,2.0,399.54,15,cash
456,2025-05-04,1060,2038,402,1.0,3335.44,15,cash
457,2025-05-04,1105,2038,403,0.0,1853.02,15,cash
458,2025-05-04,1142,2075,402,3.0,3903.2,5,debit
459,2025-05-04,1142,2063,401,2.0,1325.9,5,debit
460,2025-05-04,1164,2085,404,2.0,387.44,20,storecredit
461,2025-05-04,1178,2053,404,1.0,1647.4,5,debit
462,2025-05-04,1076,2048,402,3.0,1072.89,15,cash
463,2025-05-04,1061,2028,403,1.0,1148.29,20,storecredit
464,2025-05-04,1118,2007,404,3.0,1750.17,20,storecredit
465,2025-05-04,1142,2067,402,3.0,1163.8,20,storecredit
466,2025-05-04,1062,2032,402,2.0,756.48,5,debit
467,2025-05-04,1165,2010,404,2.0,124.54,15,cash
468,2025-05-04,1023,2068,402,0.0,2460.72,15,cash
469,2025-05-04,1068,2048,401,0.0,715.26,15,cash
470,2025-05-04,1048,2097,402,3.0,0,5,debit
471,2025-05-04,1053,2042,403,0.0,167.61,5,debit
472,2025-05-04,1054,2024,401,3.0,372.81,20,storecredit
473,2025-05-04,1062,2089,402,3.0,1240.56,5,debit
474,2025-05-04,1061,2070,403,2.0,27.34,15,cash
475,2025-05-04,1097,2059,403,2.0,0,20,storecredit
476,2025-05-04,1066,2046,404,3.0,200.58,20,storecredit
477,2025-05-04,1025,2092,404,2.0,771.54,20,storecredit
478,2025-05-04,1052,2047,403,3.0,334.98,5,debit
479,2025-05-04,1011,2072,402,1.0,756.54,15,cash
480,2025-05-04,1004,2033,404,2.0,0,15,cash
481,2025-05-04,1039,2025,403,1.0,503.32,15,cash
482,2025-05-04,1097,2072,402,3.0,420.3,5,debit
483,2025-05-04,1140,2083,403,2.0,1843.58,5,debit
484,2025-05-04,1195,2062,404,3.0,3096.8,20,storecredit
485,2025-05-04,1043,2093,403,1.0,1360.69,5,debit
486,2025-05-04,1035,2092,404,1.0,0,15,cash
487,2025-05-04,1138,2082,401,0.0,533.2,20,storecredit
488,2025-05-04,1019,2085,401,0.0,484.3,20,storecredit
489,2025-05-04,1105,2017,402,0.0,1391.1,20,storecredit
490,2025-05-04,1181,2019,401,1.0,4202.68,5,debit
491,2025-05-04,1129,2058,403,0.0,1333.5,15,cash
492,2025-05-04,1158,2081,404,3.0,2984.88,15,cash
493,2025-05-04,1004,2000,404,0.0,2907.93,15,cash
494,2025-05-04,1004,2067,403,2.0,465.52,5,debit
495,2025-05-04,1004,2064,404,1.0,1323.18,5,debit
496,2025-05-04,1027,2012,402,1.0,1121.74,20,storecredit
497,2025-05-04,1049,2079,403,2.0,3802.16,5,debit
498,2025-05-04,1068,2050,401,2.0,0,15,cash
499,2025-05-04,1103,2058,402,1.0,600.08,20,storecredit
500,2025-05-04,1076,2087,401,0.0,159.32,20,storecredit
501,2025-05-04,1023,2051,404,3.0,351.96,20,storecredit
502,2025-05-04,1141,2060,401,0.0,408.38,5,debit
503,2025-05-04,1179,2021,401,3.0,835.41,15,cash
504,2025-05-04,1111,2082,403,0.0,0,15,cash
505,2025-05-04,1135,2005,402,1.0,1157.71,15,cash
506,2025-05-04,1177,2072,404,2.0,1008.72,5,debit
507,2025-05-04,1011,2009,403,0.0,0,5,debit
508,2025-05-04,1045,2040,401,1.0,31.09,20,storecredit
509,2025-05-04,1150,2018,404,0.0,1084.52,5,debit
510,2025-05-04,1076,2020,402,3.0,2254.98,15,cash
511,2025-05-04,1173,2069,403,3.0,232.39,20,storecredit
512,2025-05-04,1193,2094,402,0.0,1480.05,20,storecredit
513,2025-05-04,1128,2095,403,0.0,0,20,storecredit
514,2025-05-04,1025,2055,402,0.0,107.88,5,debit
515,2025-05-04,1087,2077,404,2.0,449.46,15,cash
516,2025-05-04,1007,2081,403,3.0,746.22,15,cash
517,2025-05-04,1125,2029,403,3.0,40.53,15,cash
518,2025-05-04,1110,2023,404,0.0,1879.08,5,debit
519,2025-05-04,1197,2079,403,1.0,855.49,5,debit
520,2025-05-04,1182,2009,401,2.0,53.05,20,storecredit
521,2025-05-04,1039,2048,402,3.0,357.63,5,debit
522,2025-05-04,1081,2046,401,0.0,33.43,15,cash
523,2025-05-04,1001,2039,404,2.0,2343.46,20,storecredit
524,2025-05-04,1194,2034,401,1.0,245.11,20,storecredit
525,2025-05-04,1022,2023,404,3.0,5637.24,20,storecredit
526,2025-05-04,1142,2071,404,0.0,615.16,5,debit
527,2025-05-04,1006,2011,403,0.0,1229.22,15,cash
528,2025-05-04,1152,2076,403,3.0,2418.21,15,cash
529,2025-05-04,1003,2037,404,3.0,1440.56,15,cash
530,2025-05-04,1199,2010,402,1.0,210.17,5,debit
531,2025-05-04,1175,2048,402,1.0,965.6,5,debit
532,2025-05-04,1068,2038,403,3.0,0,20,storecredit
533,2025-05-04,1037,2008,402,3.0,266.36,5,debit
534,2025-05-04,1070,2053,403,3.0,1830.45,15,cash
535,2025-05-04,1005,2009,403,2.0,53.05,20,storecredit
536,2025-05-04,1063,2092,404,1.0,867.98,20,storecredit
537,2025-05-04,1117,2013,402,2.0,2244.86,20,storecredit
538,2025-05-04,1001,2050,403,3.0,0,5,debit
539,2025-05-04,1084,2056,403,3.0,1574.16,15,cash
540,2025-05-04,1166,2076,402,2.0,0,15,cash
541,2025-05-04,1082,2077,402,3.0,0,15,cash
542,2025-05-04,1080,2022,404,2.0,1073.89,5,debit
543,2025-05-04,1074,2094,404,1.0,444.02,5,debit
544,2025-05-04,1083,2048,403,3.0,0,20,storecredit
545,2025-05-04,1093,2014,402,1.0,221.67,5,debit
546,2025-05-04,1174,2098,401,3.0,2723.58,15,cash
547,2025-05-04,1181,2026,404,2.0,507.74,20,storecredit
548,2025-05-04,1177,2008,404,3.0,332.95,20,storecredit
549,2025-05-04,1035,2081,403,1.0,1343.2,20,storecredit
550,2025-05-04,1064,2084,402,3.0,845.55,5,debit
551,2025-05-04,1096,2009,404,3.0,198.93,15,cash
552,2025-05-04,1149,2051,404,0.0,0,15,cash
553,2025-05-04,1092,2089,401,0.0,827.04,15,cash
554,2025-05-04,1196,2031,403,1.0,1526.31,5,debit
555,2025-05-04,1165,2078,401,3.0,142.01,5,debit
556,2025-05-04,1192,2042,404,0.0,1005.66,20,storecredit
557,2025-05-04,1002,2012,403,1.0,560.87,5,debit
558,2025-05-04,1130,2095,402,3.0,1963.16,15,cash
559,2025-05-04,1095,2050,404,1.0,168.1,20,storecredit
560,2025-05-04,1088,2003,404,0.0,385.18,20,storecredit
561,2025-05-04,1075,2053,401,0.0,1830.45,20,storecredit
562,2025-05-04,1186,2018,403,2.0,1301.42,5,debit
563,2025-05-04,1087,2058,402,3.0,2667,15,cash
564,2025-05-04,1089,2060,401,3.0,408.38,15,cash
565,2025-05-04,1184,2089,404,2.0,1984.9,15,cash
566,2025-05-04,1017,2038,401,0.0,0,5,debit
567,2025-05-04,1005,2043,401,1.0,786.1,5,debit
568,2025-05-04,1189,2031,402,1.0,2035.08,20,storecredit
569,2025-05-04,1084,2071,404,3.0,0,5,debit
570,2025-05-04,1059,2051,402,1.0,527.94,15,cash
571,2025-05-04,1163,2084,404,3.0,845.55,20,storecredit
572,2025-05-04,1007,2094,402,3.0,493.35,20,storecredit
573,2025-05-04,1151,2054,404,0.0,0,20,storecredit
574,2025-05-04,1180,2027,402,2.0,0,5,debit
575,2025-05-04,1192,2090,401,0.0,286.56,15,cash
576,2025-05-04,1137,2023,403,2.0,1503.26,15,cash
577,2025-05-04,1050,2058,401,2.0,1066.8,15,cash
578,2025-05-04,1171,2062,403,3.0,619.36,5,debit
579,2025-05-04,1156,2050,401,2.0,0,5,debit
580,2025-05-04,1090,2058,402,2.0,1066.8,20,storecredit
581,2025-05-04,1157,2075,401,1.0,702.58,5,debit
582,2025-05-04,1080,2015,402,2.0,1619.93,15,cash
583,2025-05-04,1029,2023,403,1.0,0,20,storecredit
584,2025-05-04,1130,2049,404,1.0,845.86,20,storecredit
585,2025-05-04,1147,2049,404,1.0,845.86,20,storecredit
586,2025-05-04,1124,2081,402,1.0,2686.39,5,debit
587,2025-05-04,1125,2036,402,1.0,588.55,15,cash
588,2025-05-04,1080,2057,401,2.0,699.17,15,cash
589,2025-05-04,1002,2062,402,1.0,1114.85,15,cash
590,2025-05-04,1098,2071,404,3.0,1845.48,5,debit
591,2025-05-04,1175,2062,404,3.0,1858.08,5,debit
592,2025-05-04,1125,2021,401,0.0,1670.82,20,storecredit
593,2025-05-04,1194,2028,403,0.0,637.94,5,debit
594,2025-05-04,1070,2028,403,1.0,0,15,cash
595,2025-05-04,1199,2058,404,0.0,2667,20,storecredit
596,2025-05-04,1146,2014,403,2.0,0,20,storecredit
597,2025-05-04,1138,2096,401,3.0,2688.72,20,storecredit
598,2025-05-04,1139,2027,404,0.0,258.61,5,debit
599,2025-05-04,1188,2083,402,2.0,1229.06,15,cash
600,2025-05-04,1008,2057,403,2.0,699.17,15,cash
601,2025-05-04,1022,2056,401,1.0,2361.24,15,cash
602,2025-05-04,1053,2094,403,3.0,493.35,15,cash
603,2025-05-04,1042,2078,402,1.0,127.81,5,debit
604,2025-05-04,1052,2007,403,2.0,2333.56,5,debit
605,2025-05-04,1152,2068,402,2.0,656.19,20,storecredit
606,2025-05-04,1180,2037,403,2.0,288.11,5,debit
607,2025-05-04,1131,2086,401,1.0,2414.07,15,cash
608,2025-05-04,1192,2052,401,2.0,0,20,storecredit
609,2025-05-04,1167,2016,402,1.0,290.72,20,storecredit
610,2025-05-04,1037,2091,403,1.0,0,20,storecredit
611,2025-05-04,1194,2086,404,3.0,0,5,debit
612,2025-05-04,1036,2073,403,3.0,1997.72,15,cash
613,2025-05-04,1096,2057,401,0.0,1310.94,15,cash
614,2025-05-04,1103,2065,403,2.0,376.27,15,cash
615,2025-05-04,1116,2062,403,0.0,1238.72,5,debit
616,2025-05-04,1198,2093,401,3.0,0,5,debit
617,2025-05-04,1162,2085,403,0.0,0,20,storecredit
618,2025-05-04,1136,2050,402,3.0,933.9,5,debit
619,2025-05-04,1054,2063,403,2.0,441.97,15,cash
620,2025-05-04,1072,2043,402,3.0,4367.25,20,storecredit
621,2025-05-04,1087,2087,401,0.0,637.28,20,storecredit
622,2025-05-04,1025,2080,404,0.0,3329.04,20,storecredit
623,2025-05-04,1031,2020,404,3.0,1127.49,5,debit
624,2025-05-04,1000,2054,402,1.0,1620.92,15,cash
625,2025-05-04,1166,2038,402,2.0,2223.62,15,cash
626,2025-05-04,1023,2083,403,2.0,1229.06,15,cash
627,2025-05-04,1021,2047,402,0.0,1674.9,5,debit
628,2025-05-04,1101,2080,403,1.0,3745.17,5,debit
629,2025-05-04,1109,2083,401,0.0,768.16,20,storecredit
630,2025-05-04,1000,2027,404,0.0,517.22,5,debit
631,2025-05-04,1033,2075,402,3.0,780.64,15,cash
632,2025-05-04,1002,2001,403,0.0,824.7,20,storecredit
633,2025-05-04,1108,2088,402,3.0,3546.75,20,storecredit
634,2025-05-04,1018,2029,404,0.0,27.02,20,storecredit
635,2025-05-04,1187,2013,401,2.0,2993.15,5,debit
636,2025-05-04,1094,2038,402,3.0,926.51,15,cash
637,2025-05-04,1198,2096,402,1.0,1814.89,15,cash
638,2025-05-04,1017,2067,401,1.0,523.71,15,cash
639,2025-05-04,1112,2044,402,1.0,560.47,5,debit
640,2025-05-04,1105,2078,404,1.0,383.43,5,debit
641,2025-05-04,1022,2012,402,0.0,623.19,20,storecredit
642,2025-05-04,1150,2093,404,2.0,1814.26,5,debit
643,2025-05-04,1109,2040,402,1.0,31.09,15,cash
644,2025-05-04,1070,2082,401,1.0,719.82,20,storecredit
645,2025-05-04,1141,2076,403,0.0,3224.28,20,storecredit
646,2025-05-04,1168,2038,402,1.0,1667.72,20,storecredit
647,2025-05-04,1191,2050,403,0.0,560.34,5,debit
648,2025-05-04,1005,2030,404,3.0,679.88,15,cash
649,2025-05-04,1028,2030,404,0.0,509.91,15,cash
650,2025-05-04,1135,2001,403,2.0,989.64,15,cash
651,2025-05-04,1033,2049,404,2.0,751.87,5,debit
652,2025-05-04,1139,2087,402,3.0,0,5,debit
653,2025-05-04,1197,2009,401,0.0,265.24,20,storecredit
654,2025-05-04,1003,2033,402,0.0,836.25,5,debit
655,2025-05-04,1015,2050,403,3.0,560.34,15,cash
656,2025-05-04,1108,2089,404,0.0,413.52,20,storecredit
657,2025-05-04,1163,2068,402,2.0,3280.96,20,storecredit
658,2025-05-04,1021,2039,401,1.0,878.8,20,storecredit
659,2025-05-04,1039,2068,403,3.0,2460.72,5,debit
660,2025-05-04,1150,2081,401,2.0,1193.95,15,cash
661,2025-05-04,1178,2055,402,0.0,53.94,15,cash
662,2025-05-04,1062,2011,404,0.0,0,15,cash
663,2025-05-04,1116,2078,401,2.0,0,5,debit
664,2025-05-04,1170,2094,402,0.0,986.7,5,debit
665,2025-05-04,1003,2090,402,0.0,143.28,20,storecredit
666,2025-05-04,1041,2063,403,2.0,1325.9,5,debit
667,2025-05-04,1042,2047,402,2.0,803.95,15,cash
668,2025-05-04,1187,2015,401,2.0,0,20,storecredit
669,2025-05-04,1109,2034,401,2.0,326.81,20,storecredit
670,2025-05-04,1182,2073,401,3.0,499.43,20,storecredit
671,2025-05-04,1116,2065,403,0.0,470.34,5,debit
672,2025-05-04,1127,2072,402,2.0,1008.72,15,cash
673,2025-05-04,1040,2032,401,0.0,0,15,cash
674,2025-05-04,1058,2094,401,0.0,493.35,15,cash
675,2025-05-04,1003,2031,401,3.0,1695.9,5,debit
676,2025-05-04,1093,2049,402,1.0,1691.71,5,debit
677,2025-05-04,1009,2070,404,1.0,30.76,20,storecredit
678,2025-05-04,1082,2031,404,2.0,452.24,5,debit
679,2025-05-04,1069,2009,403,0.0,0,15,cash
680,2025-05-04,1128,2086,401,1.0,804.69,20,storecredit
681,2025-05-04,1057,2066,401,3.0,1548.18,20,storecredit
682,2025-05-04,1017,2059,403,2.0,409.64,20,storecredit
683,2025-05-04,1083,2011,404,0.0,1638.96,5,debit
684,2025-05-04,1094,2025,403,2.0,223.7,15,cash
685,2025-05-04,1189,2079,402,3.0,3802.16,15,cash
686,2025-05-04,1094,2075,404,1.0,702.58,15,cash
687,2025-05-04,1187,2069,402,1.0,627.45,5,debit
688,2025-05-04,1001,2052,401,1.0,0,5,debit
689,2025-05-04,1138,2044,401,2.0,166.06,20,storecredit
690,2025-05-04,1000,2097,404,2.0,1347.36,5,debit
691,2025-05-04,1026,2026,402,3.0,211.56,15,cash
692,2025-05-04,1125,2007,402,2.0,933.42,20,storecredit
693,2025-05-04,1023,2005,402,3.0,1286.34,20,storecredit
694,2025-05-04,1179,2047,404,0.0,669.96,20,storecredit
695,2025-05-04,1148,2012,402,3.0,3115.95,5,debit
696,2025-05-04,1019,2075,401,3.0,2341.92,15,cash
697,2025-05-04,1169,2016,402,2.0,775.25,15,cash
698,2025-05-04,1066,2040,404,2.0,55.26,15,cash
699,2025-05-04,1081,2057,403,1.0,393.28,5,debit
700,2025-05-04,1019,2025,402,0.0,559.24,5,debit
701,2025-05-04,1039,2013,402,3.0,4676.8,20,storecredit
702,2025-05-04,1119,2040,404,0.0,69.08,5,debit
703,2025-05-04,1137,2045,402,3.0,0,15,cash
704,2025-05-04,1078,2059,403,0.0,1536.15,20,storecredit
705,2025-05-04,1023,2020,403,0.0,0,20,storecredit
706,2025-05-04,1055,2041,402,0.0,4021.05,20,storecredit
707,2025-05-04,1182,2031,403,3.0,1695.9,5,debit
708,2025-05-04,1131,2006,403,2.0,475.2,15,cash
709,2025-05-04,1044,2003,404,3.0,1155.54,15,cash
710,2025-05-04,1142,2095,402,0.0,2453.95,15,cash
711,2025-05-04,1118,2013,402,0.0,1870.72,5,debit
712,2025-05-04,1003,2007,402,1.0,1050.1,5,debit
713,2025-05-04,1050,2051,403,0.0,117.32,20,storecredit
714,2025-05-04,1149,2075,403,0.0,780.64,5,debit
715,2025-05-04,1005,2008,402,3.0,466.13,15,cash
716,2025-05-04,1032,2011,403,0.0,409.74,20,storecredit
717,2025-05-04,1010,2059,401,1.0,921.69,20,storecredit
718,2025-05-04,1146,2055,404,3.0,0,20,storecredit
719,2025-05-04,1007,2048,404,1.0,1287.47,5,debit
720,2025-05-04,1090,2027,402,2.0,413.78,15,cash
721,2025-05-04,1071,2057,402,0.0,1310.94,15,cash
722,2025-05-04,1157,2079,402,2.0,2281.3,15,cash
723,2025-05-04,1127,2052,404,0.0,2193.78,5,debit
724,2025-05-04,1022,2035,404,1.0,1619.98,5,debit
725,2025-05-04,1107,2025,402,0.0,279.62,20,storecredit
726,2025-05-04,1097,2091,403,3.0,2717.37,5,debit
727,2025-05-04,1139,2062,403,2.0,1486.46,15,cash
728,2025-05-04,1099,2034,402,0.0,408.51,20,storecredit
729,2025-05-04,1081,2076,402,0.0,2418.21,20,storecredit
730,2025-05-04,1199,2035,401,3.0,2699.97,20,storecredit
731,2025-05-04,1135,2045,402,1.0,842.78,5,debit
732,2025-05-04,1025,2031,402,2.0,904.48,15,cash
733,2025-05-04,1136,2094,401,1.0,0,15,cash
734,2025-05-04,1147,2049,403,1.0,3383.42,15,cash
735,2025-05-04,1045,2030,403,2.0,407.93,5,debit
736,2025-05-04,1151,2003,403,1.0,693.32,5,debit
737,2025-05-04,1144,2024,404,2.0,298.25,20,storecredit
738,2025-05-04,1044,2062,401,0.0,1238.72,5,debit
739,2025-05-04,1014,2029,402,0.0,13.51,15,cash
740,2025-05-04,1134,2061,401,2.0,639.74,20,storecredit
741,2025-05-04,1157,2025,402,2.0,671.09,20,storecredit
742,2025-05-04,1183,2022,403,0.0,2684.72,20,storecredit
743,2025-05-04,1005,2018,402,0.0,542.26,5,debit
744,2025-05-04,1134,2046,401,2.0,53.49,15,cash
745,2025-05-04,1180,2084,404,0.0,281.85,15,cash
746,2025-05-04,1086,2038,403,1.0,1667.72,15,cash
747,2025-05-04,1040,2093,404,3.0,755.94,5,debit
748,2025-05-04,1166,2040,402,2.0,27.63,5,debit
749,2025-05-04,1057,2085,402,3.0,1452.9,20,storecredit
750,2025-05-04,1078,2093,403,1.0,0,5,debit
751,2025-05-04,1045,2093,401,3.0,2267.82,15,cash
752,2025-05-04,1197,2072,401,1.0,1513.08,20,storecredit
753,2025-05-04,1154,2040,402,0.0,69.08,20,storecredit
754,2025-05-04,1127,2018,403,0.0,0,20,storecredit
755,2025-05-04,1060,2044,403,1.0,934.11,5,debit
756,2025-05-04,1162,2011,403,3.0,1229.22,15,cash
757,2025-05-04,1002,2033,402,1.0,3010.5,15,cash
758,2025-05-04,1177,2008,403,2.0,159.82,15,cash
759,2025-05-04,1027,2092,401,0.0,482.21,5,debit
760,2025-05-04,1098,2056,404,1.0,944.5,5,debit
761,2025-05-04,1105,2063,404,2.0,2209.84,20,storecredit
762,2025-05-04,1139,2048,401,3.0,357.63,5,debit
763,2025-05-04,1147,2083,402,1.0,691.34,15,cash
764,2025-05-04,1115,2009,401,2.0,53.05,20,storecredit
765,2025-05-04,1005,2040,403,0.0,103.62,20,storecredit
766,2025-05-04,1018,2043,402,3.0,2620.35,20,storecredit
767,2025-05-04,1041,2093,401,0.0,755.94,5,debit
768,2025-05-04,1086,2076,404,0.0,0,15,cash
769,2025-05-04,1110,2083,402,3.0,768.16,15,cash
770,2025-05-04,1040,2006,401,2.0,0,15,cash
771,2025-05-04,1052,2024,404,2.0,298.25,5,debit
772,2025-05-04,1169,2036,403,1.0,392.36,5,debit
773,2025-05-04,1024,2006,404,3.0,0,20,storecredit
774,2025-05-04,1039,2006,403,0.0,198,5,debit
775,2025-05-04,1109,2011,403,3.0,1638.96,15,cash
776,2025-05-04,1051,2012,401,1.0,1121.74,20,storecredit
777,2025-05-04,1043,2081,403,0.0,746.22,20,storecredit
778,2025-05-04,1121,2014,403,3.0,985.2,20,storecredit
779,2025-05-04,1120,2062,403,0.0,2477.44,5,debit
780,2025-05-04,1164,2069,404,1.0,0,15,cash
781,2025-05-04,1094,2048,403,1.0,321.87,15,cash
782,2025-05-04,1114,2005,403,3.0,428.78,15,cash
783,2025-05-04,1119,2033,402,2.0,1338,5,debit
784,2025-05-04,1144,2007,402,0.0,1166.78,5,debit
785,2025-05-04,1021,2085,403,3.0,0,20,storecredit
786,2025-05-04,1193,2075,402,0.0,1561.28,5,debit
787,2025-05-04,1099,2066,404,3.0,0,15,cash
788,2025-05-04,1146,2030,404,2.0,543.9,20,storecredit
789,2025-05-04,1020,2050,401,1.0,168.1,20,storecredit
790,2025-05-04,1030,2096,404,1.0,3024.81,20,storecredit
791,2025-05-04,1042,2027,402,1.0,232.75,5,debit
792,2025-05-04,1010,2054,401,3.0,900.51,15,cash
793,2025-05-04,1051,2080,402,2.0,0,15,cash
794,2025-05-04,1081,2093,401,0.0,755.94,15,cash
795,2025-05-04,1099,2071,404,2.0,984.26,5,debit
796,2025-05-04,1070,2066,404,0.0,0,5,debit
797,2025-05-04,1179,2079,404,0.0,2851.62,20,storecredit
798,2025-05-04,1106,2019,402,0.0,3735.72,5,debit
799,2025-05-04,1027,2072,401,2.0,672.48,15,cash
800,2025-05-04,1137,2044,404,2.0,830.32,20,storecredit
801,2025-05-04,1098,2083,404,3.0,2304.48,20,storecredit
802,2025-05-04,1009,2022,403,3.0,2684.72,20,storecredit
803,2025-05-04,1036,2079,404,0.0,950.54,5,debit
804,2025-05-04,1101,2042,402,0.0,335.22,15,cash
805,2025-05-04,1190,2060,403,2.0,0,15,cash
806,2025-05-04,1005,2043,403,2.0,2096.28,15,cash
807,2025-05-04,1071,2062,401,1.0,557.42,5,debit
808,2025-05-04,1034,2038,404,2.0,2223.62,5,debit
809,2025-05-04,1068,2093,404,0.0,2267.82,20,storecredit
810,2025-05-04,1048,2056,402,3.0,524.72,5,debit
811,2025-05-04,1189,2062,403,0.0,1858.08,15,cash
812,2025-05-04,1131,2020,401,2.0,0,20,storecredit
813,2025-05-04,1181,2064,404,1.0,264.64,20,storecredit
814,2025-05-04,1199,2067,401,1.0,0,20,storecredit
815,2025-05-04,1049,2025,401,1.0,503.32,5,debit
816,2025-05-04,1008,2058,401,2.0,533.4,15,cash
817,2025-05-04,1180,2025,403,2.0,894.78,15,cash
818,2025-05-04,1118,2064,404,0.0,882.12,15,cash
819,2025-05-04,1174,2003,402,2.0,308.14,5,debit
820,2025-05-04,1125,2076,404,1.0,725.46,5,debit
821,2025-05-04,1121,2075,403,2.0,2498.05,20,storecredit
822,2025-05-04,1041,2033,401,2.0,669,5,debit
823,2025-05-04,1007,2049,401,1.0,845.86,15,cash
824,2025-05-04,1146,2099,402,1.0,581.69,20,storecredit
825,2025-05-04,1165,2028,402,2.0,1531.06,20,storecredit
826,2025-05-04,1166,2052,401,0.0,731.26,20,storecredit
827,2025-05-04,1121,2016,402,0.0,646.04,5,debit
828,2025-05-04,1057,2032,403,2.0,3782.4,15,cash
829,2025-05-04,1108,2048,403,3.0,357.63,15,cash
830,2025-05-04,1064,2027,404,2.0,413.78,15,cash
831,2025-05-04,1173,2066,404,0.0,2580.3,5,debit
832,2025-05-04,1001,2065,403,2.0,376.27,5,debit
833,2025-05-04,1076,2087,401,3.0,796.6,20,storecredit
834,2025-05-04,1016,2043,403,2.0,2795.04,5,debit
835,2025-05-04,1070,2033,403,1.0,752.62,15,cash
836,2025-05-04,1038,2066,402,0.0,1032.12,20,storecredit
837,2025-05-04,1153,2051,403,1.0,316.76,20,storecredit
838,2025-05-04,1184,2003,404,2.0,1848.86,20,storecredit
839,2025-05-04,1066,2053,404,3.0,0,5,debit
840,2025-05-04,1188,2004,402,2.0,2967.2,15,cash
841,2025-05-04,1185,2091,402,3.0,3623.16,15,cash
842,2025-05-04,1171,2045,403,1.0,280.93,15,cash
843,2025-05-04,1168,2071,402,2.0,1968.51,5,debit
844,2025-05-04,1024,2060,402,2.0,326.7,5,debit
845,2025-05-04,1185,2071,402,2.0,984.26,20,storecredit
846,2025-05-04,1167,2011,402,2.0,327.79,5,debit
847,2025-05-04,1057,2095,403,3.0,2453.95,15,cash
848,2025-05-04,1084,2047,403,2.0,803.95,20,storecredit
849,2025-05-04,1118,2015,404,0.0,4049.82,20,storecredit
850,2025-05-04,1162,2074,401,3.0,659.5,20,storecredit
851,2025-05-04,1049,2064,401,3.0,882.12,5,debit
852,2025-05-04,1135,2038,404,0.0,926.51,15,cash
853,2025-05-04,1038,2017,402,2.0,741.92,15,cash
854,2025-05-04,1104,2072,404,1.0,1134.81,15,cash
855,2025-05-04,1080,2091,402,0.0,2717.37,5,debit
856,2025-05-04,1124,2042,402,2.0,0,5,debit
857,2025-05-04,1162,2007,401,3.0,583.39,20,storecredit
858,2025-05-04,1070,2026,402,1.0,190.4,5,debit
859,2025-05-04,1125,2097,401,1.0,3031.56,15,cash
860,2025-05-04,1157,2055,404,3.0,53.94,20,storecredit
861,2025-05-04,1109,2061,404,0.0,799.68,20,storecredit
862,2025-05-04,1009,2068,402,2.0,0,20,storecredit
863,2025-05-04,1003,2041,402,0.0,2412.63,5,debit
864,2025-05-04,1173,2000,402,1.0,872.38,15,cash
865,2025-05-04,1177,2044,403,1.0,373.64,15,cash
866,2025-05-04,1026,2049,403,1.0,3383.42,15,cash
867,2025-05-04,1016,2005,403,2.0,686.05,5,debit
868,2025-05-04,1116,2093,403,3.0,755.94,5,debit
869,2025-05-04,1175,2017,403,3.0,463.7,20,storecredit
870,2025-05-04,1091,2096,402,1.0,1209.92,5,debit
871,2025-05-04,1103,2002,402,1.0,779.4,15,cash
872,2025-05-04,1186,2016,402,0.0,646.04,20,storecredit
873,2025-05-04,1150,2064,402,0.0,294.04,20,storecredit
874,2025-05-04,1093,2091,401,3.0,2717.37,20,storecredit
875,2025-05-04,1163,2032,401,0.0,0,5,debit
876,2025-05-04,1169,2013,401,0.0,935.36,15,cash
877,2025-05-04,1176,2014,404,3.0,1231.5,15,cash
878,2025-05-04,1097,2015,403,3.0,2699.88,15,cash
879,2025-05-04,1179,2019,402,0.0,1867.86,5,debit
880,2025-05-04,1077,2053,401,2.0,976.24,5,debit
881,2025-05-04,1159,2077,402,3.0,561.83,20,storecredit
882,2025-05-04,1026,2065,401,2.0,1881.36,5,debit
883,2025-05-04,1029,2013,404,1.0,0,15,cash
884,2025-05-04,1155,2025,403,1.0,503.32,20,storecredit
885,2025-05-04,1091,2090,404,2.0,171.94,20,storecredit
886,2025-05-04,1041,2005,404,1.0,385.9,20,storecredit
887,2025-05-04,1176,2061,403,1.0,359.86,5,debit
888,2025-05-04,1000,2001,401,0.0,1649.4,15,cash
889,2025-05-04,1146,2085,404,1.0,653.81,15,cash
890,2025-05-04,1023,2099,401,0.0,1292.64,15,cash
891,2025-05-04,1065,2082,402,3.0,266.6,5,debit
892,2025-05-04,1075,2033,404,0.0,2508.75,5,debit
893,2025-05-04,1025,2022,401,2.0,1073.89,20,storecredit
894,2025-05-04,1092,2086,403,3.0,894.1,5,debit
895,2025-05-04,1189,2014,401,0.0,0,15,cash
896,2025-05-04,1002,2017,402,2.0,0,20,storecredit
897,2025-05-04,1091,2056,403,0.0,1049.44,20,storecredit
898,2025-05-04,1095,2043,402,0.0,0,20,storecredit
899,2025-05-04,1102,2051,404,2.0,93.86,5,debit
900,2025-05-04,1098,2088,404,3.0,0,15,cash
901,2025-05-04,1166,2021,401,1.0,0,15,cash
902,2025-05-04,1178,2092,401,1.0,867.98,15,cash
903,2025-05-04,1026,2053,404,3.0,1830.45,5,debit
904,2025-05-04,1046,2078,404,2.0,454.43,5,debit
905,2025-05-04,1156,2003,402,3.0,1925.9,20,storecredit
